bidder_item_observation_id,bid_tab_item_id,bid_id,project_id,source_id,agency_item_code,description_raw,unit_raw,unit_normalized,quantity,unit_price,extended_price
fhu_west_colfax_phase_1_20241003_row_0010_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0010,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00010,Removal of Tree,EACH,EACH,11,1250.00,13750.00
fhu_west_colfax_phase_1_20241003_row_0010_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0010,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00010,Removal of Tree,EACH,EACH,11,1600.00,17600.00
fhu_west_colfax_phase_1_20241003_row_0010_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0010,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00010,Removal of Tree,EACH,EACH,11,1100.00,12100.00
fhu_west_colfax_phase_1_20241003_row_0010_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0010,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00010,Removal of Tree,EACH,EACH,11,1258.00,13838.00
fhu_west_colfax_phase_1_20241003_row_0010_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0010,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00010,Removal of Tree,EACH,EACH,11,1000.00,11000.00
fhu_west_colfax_phase_1_20241003_row_0011_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0011,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00190,Removal of Concrete Median Cover Material,SY,SY,1463,22.00,32186.00
fhu_west_colfax_phase_1_20241003_row_0011_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0011,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00190,Removal of Concrete Median Cover Material,SY,SY,1463,23.00,33649.00
fhu_west_colfax_phase_1_20241003_row_0011_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0011,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00190,Removal of Concrete Median Cover Material,SY,SY,1463,18.00,26334.00
fhu_west_colfax_phase_1_20241003_row_0011_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0011,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00190,Removal of Concrete Median Cover Material,SY,SY,1463,27.00,39501.00
fhu_west_colfax_phase_1_20241003_row_0011_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0011,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00190,Removal of Concrete Median Cover Material,SY,SY,1463,21.00,30723.00
fhu_west_colfax_phase_1_20241003_row_0012_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0012,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00203,Removal of Curb and Gutter,LF,LF,10475,10.00,104750.00
fhu_west_colfax_phase_1_20241003_row_0012_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0012,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00203,Removal of Curb and Gutter,LF,LF,10475,9.00,94275.00
fhu_west_colfax_phase_1_20241003_row_0012_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0012,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00203,Removal of Curb and Gutter,LF,LF,10475,3.00,31425.00
fhu_west_colfax_phase_1_20241003_row_0012_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0012,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00203,Removal of Curb and Gutter,LF,LF,10475,8.80,92180.00
fhu_west_colfax_phase_1_20241003_row_0012_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0012,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00203,Removal of Curb and Gutter,LF,LF,10475,10.00,104750.00
fhu_west_colfax_phase_1_20241003_row_0013_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0013,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00210,Removal of Concrete Pavement,SY,SY,2028,22.00,44616.00
fhu_west_colfax_phase_1_20241003_row_0013_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0013,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00210,Removal of Concrete Pavement,SY,SY,2028,120.00,243360.00
fhu_west_colfax_phase_1_20241003_row_0013_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0013,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00210,Removal of Concrete Pavement,SY,SY,2028,20.00,40560.00
fhu_west_colfax_phase_1_20241003_row_0013_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0013,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00210,Removal of Concrete Pavement,SY,SY,2028,41.00,83148.00
fhu_west_colfax_phase_1_20241003_row_0013_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0013,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00210,Removal of Concrete Pavement,SY,SY,2028,62.00,125736.00
fhu_west_colfax_phase_1_20241003_row_0014_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0014,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00220,Removal of Asphalt Mat,SY,SY,6891,22.00,151602.00
fhu_west_colfax_phase_1_20241003_row_0014_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0014,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00220,Removal of Asphalt Mat,SY,SY,6891,22.00,151602.00
fhu_west_colfax_phase_1_20241003_row_0014_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0014,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00220,Removal of Asphalt Mat,SY,SY,6891,24.00,165384.00
fhu_west_colfax_phase_1_20241003_row_0014_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0014,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00220,Removal of Asphalt Mat,SY,SY,6891,24.00,165384.00
fhu_west_colfax_phase_1_20241003_row_0014_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0014,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00220,Removal of Asphalt Mat,SY,SY,6891,22.00,151602.00
fhu_west_colfax_phase_1_20241003_row_0015_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0015,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00250,Removal of Pavement Marking,SF,SF,2224,2.00,4448.00
fhu_west_colfax_phase_1_20241003_row_0015_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0015,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00250,Removal of Pavement Marking,SF,SF,2224,3.50,7784.00
fhu_west_colfax_phase_1_20241003_row_0015_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0015,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00250,Removal of Pavement Marking,SF,SF,2224,3.00,6672.00
fhu_west_colfax_phase_1_20241003_row_0015_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0015,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00250,Removal of Pavement Marking,SF,SF,2224,4.00,8896.00
fhu_west_colfax_phase_1_20241003_row_0015_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0015,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00250,Removal of Pavement Marking,SF,SF,2224,3.25,7228.00
fhu_west_colfax_phase_1_20241003_row_0016_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0016,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00810,Removal of Ground Sign,EACH,EACH,32,60.00,1920.00
fhu_west_colfax_phase_1_20241003_row_0016_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0016,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00810,Removal of Ground Sign,EACH,EACH,32,110.00,3520.00
fhu_west_colfax_phase_1_20241003_row_0016_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0016,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00810,Removal of Ground Sign,EACH,EACH,32,290.00,9280.00
fhu_west_colfax_phase_1_20241003_row_0016_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0016,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00810,Removal of Ground Sign,EACH,EACH,32,245.00,7840.00
fhu_west_colfax_phase_1_20241003_row_0016_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0016,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00810,Removal of Ground Sign,EACH,EACH,32,85.00,2720.00
fhu_west_colfax_phase_1_20241003_row_0017_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0017,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00831,Removal of Traffic Signal Head,EACH,EACH,5,303.66,1518.30
fhu_west_colfax_phase_1_20241003_row_0017_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0017,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00831,Removal of Traffic Signal Head,EACH,EACH,5,110.00,550.00
fhu_west_colfax_phase_1_20241003_row_0017_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0017,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00831,Removal of Traffic Signal Head,EACH,EACH,5,325.00,1625.00
fhu_west_colfax_phase_1_20241003_row_0017_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0017,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00831,Removal of Traffic Signal Head,EACH,EACH,5,274.00,1370.00
fhu_west_colfax_phase_1_20241003_row_0017_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0017,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-00831,Removal of Traffic Signal Head,EACH,EACH,5,100.00,500.00
fhu_west_colfax_phase_1_20241003_row_0018_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0018,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-04001,Plug Culvert,EACH,EACH,7,3000.00,21000.00
fhu_west_colfax_phase_1_20241003_row_0018_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0018,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-04001,Plug Culvert,EACH,EACH,7,1500.00,10500.00
fhu_west_colfax_phase_1_20241003_row_0018_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0018,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-04001,Plug Culvert,EACH,EACH,7,480.00,3360.00
fhu_west_colfax_phase_1_20241003_row_0018_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0018,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-04001,Plug Culvert,EACH,EACH,7,1260.00,8820.00
fhu_west_colfax_phase_1_20241003_row_0018_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0018,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,202-04001,Plug Culvert,EACH,EACH,7,1650.00,11550.00
fhu_west_colfax_phase_1_20241003_row_0019_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0019,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-00060,Embankment Material (Complete In Place),CY,CY,1534,80.00,122720.00
fhu_west_colfax_phase_1_20241003_row_0019_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0019,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-00060,Embankment Material (Complete In Place),CY,CY,1534,45.00,69030.00
fhu_west_colfax_phase_1_20241003_row_0019_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0019,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-00060,Embankment Material (Complete In Place),CY,CY,1534,55.00,84370.00
fhu_west_colfax_phase_1_20241003_row_0019_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0019,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-00060,Embankment Material (Complete In Place),CY,CY,1534,40.00,61360.00
fhu_west_colfax_phase_1_20241003_row_0019_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0019,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-00060,Embankment Material (Complete In Place),CY,CY,1534,63.00,96642.00
fhu_west_colfax_phase_1_20241003_row_0020_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0020,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-01597,Potholing,HOUR,HOUR,200,375.00,75000.00
fhu_west_colfax_phase_1_20241003_row_0020_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0020,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-01597,Potholing,HOUR,HOUR,200,300.00,60000.00
fhu_west_colfax_phase_1_20241003_row_0020_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0020,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-01597,Potholing,HOUR,HOUR,200,210.00,42000.00
fhu_west_colfax_phase_1_20241003_row_0020_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0020,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-01597,Potholing,HOUR,HOUR,200,285.00,57000.00
fhu_west_colfax_phase_1_20241003_row_0020_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0020,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,203-01597,Potholing,HOUR,HOUR,200,255.00,51000.00
fhu_west_colfax_phase_1_20241003_row_0021_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0021,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,207-00405,Topsoil (Special),CY,CY,1593,189.00,301077.00
fhu_west_colfax_phase_1_20241003_row_0021_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0021,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,207-00405,Topsoil (Special),CY,CY,1593,65.00,103545.00
fhu_west_colfax_phase_1_20241003_row_0021_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0021,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,207-00405,Topsoil (Special),CY,CY,1593,55.00,87615.00
fhu_west_colfax_phase_1_20241003_row_0021_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0021,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,207-00405,Topsoil (Special),CY,CY,1593,118.00,187974.00
fhu_west_colfax_phase_1_20241003_row_0021_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0021,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,207-00405,Topsoil (Special),CY,CY,1593,60.00,95580.00
fhu_west_colfax_phase_1_20241003_row_0022_chato_s_concrete_llc,fhu_west_colfax_phase_1_20241003_row_0022,fhu_west_colfax_phase_1_20241003_chato_s_concrete_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,208-00035,Aggregate Bag,LF,LF,29,30.00,870.00
fhu_west_colfax_phase_1_20241003_row_0022_american_west_construction_llc,fhu_west_colfax_phase_1_20241003_row_0022,fhu_west_colfax_phase_1_20241003_american_west_construction_llc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,208-00035,Aggregate Bag,LF,LF,29,30.00,870.00
fhu_west_colfax_phase_1_20241003_row_0022_fnf_construction_inc,fhu_west_colfax_phase_1_20241003_row_0022,fhu_west_colfax_phase_1_20241003_fnf_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,208-00035,Aggregate Bag,LF,LF,29,9.00,261.00
fhu_west_colfax_phase_1_20241003_row_0022_goodland_construction_inc,fhu_west_colfax_phase_1_20241003_row_0022,fhu_west_colfax_phase_1_20241003_goodland_construction_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,208-00035,Aggregate Bag,LF,LF,29,32.00,928.00
fhu_west_colfax_phase_1_20241003_row_0022_jalisco_international_inc,fhu_west_colfax_phase_1_20241003_row_0022,fhu_west_colfax_phase_1_20241003_jalisco_international_inc,fhu_bid_tab_west_colfax_phase_1_2024_10_03_bid_6039,fhu_bid_tab_west_colfax_phase_1_2024_10_03,208-00035,Aggregate Bag,LF,LF,29,31.00,899.00
