bid_tab_item_id,project_id,source_id,source_file,sheet_name,workbook_row,project_number,source_item_number,source_item_code,source_item_code_system,source_spec_raw,source_item_description,item_code,item_description,unit_raw,unit_normalized,quantity,engineer_estimate_unit_price,average_bid_unit_price,matched_agency_item_code,match_status,date_basis,engineer_estimate_quantity,audit_estimate_unit_price,audit_estimate_extended_price
fhu_old_hampden_20260205_row_0026,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,26,FHU-OLD-HAMPDEN,16,240-00000,CDOT,240-00000,WILDLIFE BIOLOGIST,240-00000,WILDLIFE BIOLOGIST,HOUR,HOUR,30,175.00,,240-00000,matched,2026-02-05,30,,
fhu_old_hampden_20260205_row_0027,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,27,FHU-OLD-HAMPDEN,17,250-00010,CDOT,250-00010,ENVIRONMENTAL HEALTH AND SAFETY MANAGEMENT,250-00010,ENVIRONMENTAL HEALTH AND SAFETY MANAGEMENT,LS,L S,1,3000.00,,250-00010,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0028,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,28,FHU-OLD-HAMPDEN,18,250-00050,CDOT,250-00050,MONITORING TECHNICIAN,250-00050,MONITORING TECHNICIAN,HR,HOUR,28,150.00,,250-00050,matched,2026-02-05,28,,
fhu_old_hampden_20260205_row_0029,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,29,FHU-OLD-HAMPDEN,19,250-00110,CDOT,250-00110,HEALTH AND SAFETY OFFICER,250-00110,HEALTH AND SAFETY OFFICER,HR,HOUR,30,150.00,,250-00110,matched,2026-02-05,30,,
fhu_old_hampden_20260205_row_0030,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,30,FHU-OLD-HAMPDEN,20,250-00120,CDOT,250-00120,MATERIAL SAMPLING AND DELIVERY,250-00120,MATERIAL SAMPLING AND DELIVERY,EA,EACH,4,180.00,,250-00120,matched,2026-02-05,4,,
fhu_old_hampden_20260205_row_0031,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,31,FHU-OLD-HAMPDEN,21,250-00200,CDOT,250-00200,MATERIAL HANDLING (STOCKPILE),250-00200,MATERIAL HANDLING (STOCKPILE),CY,CY,7,350.00,,250-00200,matched,2026-02-05,7,,
fhu_old_hampden_20260205_row_0032,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,32,FHU-OLD-HAMPDEN,22,250-00210,CDOT,250-00210,SOLID WASTE DISPOSAL,250-00210,SOLID WASTE DISPOSAL,CY,CY,7,650.00,,250-00210,matched,2026-02-05,7,,
fhu_old_hampden_20260205_row_0033,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,33,FHU-OLD-HAMPDEN,23,304-06000,CDOT,304-06000,AGGREGATE BASE COURSE (CLASS 6),304-06000,AGGREGATE BASE COURSE (CLASS 6),TON,TON,4332,56.50,,304-06000,matched,2026-02-05,4332,,
fhu_old_hampden_20260205_row_0034,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,34,FHU-OLD-HAMPDEN,24,403-00720,CDOT,403-00720,HOT MIX ASPHALT (PATCHING) (ASPHALT),403-00720,HOT MIX ASPHALT (PATCHING) (ASPHALT),TON,TON,23,225.00,,403-00720,matched,2026-02-05,23,,
fhu_old_hampden_20260205_row_0035,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,35,FHU-OLD-HAMPDEN,25,403-33841,CDOT,403-33841,HOT MIX ASPHALT (GRADING S) (100) (PG 64-22),403-33841,HOT MIX ASPHALT (GRADING S) (100) (PG 64-22),TON,TON,3622,153.00,,403-33841,matched,2026-02-05,3622,,
fhu_old_hampden_20260205_row_0036,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,36,FHU-OLD-HAMPDEN,26,403-34871,CDOT,403-34871,HOT MIX ASPHALT (GRADING SX) (100) (PG 76-28),403-34871,HOT MIX ASPHALT (GRADING SX) (100) (PG 76-28),TON,TON,1432,159.00,,403-34871,matched,2026-02-05,1432,,
fhu_old_hampden_20260205_row_0037,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,37,FHU-OLD-HAMPDEN,27,411-10255,CDOT,411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),411-10255,EMULSIFIED ASPHALT (SLOW-SETTING),GAL,GAL,3493,8.00,,411-10255,matched,2026-02-05,3493,,
fhu_old_hampden_20260205_row_0038,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,38,FHU-OLD-HAMPDEN,28,412-00600,CDOT,412-00600,CONCRETE PAVEMENT (6 INCH),412-00600,CONCRETE PAVEMENT (6 INCH),SY,SY,0,105.00,,412-00600,matched,2026-02-05,0,,
fhu_old_hampden_20260205_row_0039,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,39,FHU-OLD-HAMPDEN,29,412-00800,CDOT,412-00800,CONCRETE PAVEMENT (8 INCH),412-00800,CONCRETE PAVEMENT (8 INCH),SY,SY,648,110.00,,412-00800,matched,2026-02-05,648,,
fhu_old_hampden_20260205_row_0040,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,40,FHU-OLD-HAMPDEN,30,412-01000,CDOT,412-01000,CONCRETE PAVEMENT (10 INCH),412-01000,CONCRETE PAVEMENT (10 INCH),SY,SY,31,125.00,,412-01000,matched,2026-02-05,31,,
fhu_old_hampden_20260205_row_0041,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,41,FHU-OLD-HAMPDEN,31,412-01100,CDOT,412-01100,CONCRETE PAVEMENT (11 INCH),412-01100,CONCRETE PAVEMENT (11 INCH),SY,SY,378,130.00,,412-01100,matched,2026-02-05,378,,
fhu_old_hampden_20260205_row_0042,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,42,FHU-OLD-HAMPDEN,32,609-21010,CDOT,609-21010,CURB AND GUTTER TYPE 2 (SECTION I-B),609-21010,CURB AND GUTTER TYPE 2 (SECTION I-B),LF,LF,962,36.00,,609-21010,matched,2026-02-05,962,,
fhu_old_hampden_20260205_row_0043,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,43,FHU-OLD-HAMPDEN,33,609-21020,CDOT,609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),609-21020,CURB AND GUTTER TYPE 2 (SECTION II-B),LF,LF,2331,38.00,,609-21020,matched,2026-02-05,2331,,
fhu_old_hampden_20260205_row_0044,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,44,FHU-OLD-HAMPDEN,34,609-99999,CDOT,609-99999,CROSSPAN,609-99999,CROSSPAN,LF,LF,347,55.00,,609-99999,matched,2026-02-05,347,,
fhu_old_hampden_20260205_row_0045,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,45,FHU-OLD-HAMPDEN,35,620-00020,CDOT,620-00020,SANITARY FACILITY,620-00020,SANITARY FACILITY,EA,EACH,1,4500.00,,620-00020,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0046,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,46,FHU-OLD-HAMPDEN,36,625-00000,CDOT,625-00000,CONSTRUCTION SURVEYING,625-00000,CONSTRUCTION SURVEYING,LS,L S,1,70000.00,,625-00000,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0047,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,47,FHU-OLD-HAMPDEN,37,625-00001,CDOT,625-00001,CONSTRUCTION SURVEYING (HOURLY),625-00001,CONSTRUCTION SURVEYING (HOURLY),HR,HOUR,10,270.00,,625-00001,matched,2026-02-05,10,,
fhu_old_hampden_20260205_row_0048,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,48,FHU-OLD-HAMPDEN,38,626-00000,CDOT,626-00000,MOBILIZATION,626-00000,MOBILIZATION,LS,L S,1,575000.00,,626-00000,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0049,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,49,FHU-OLD-HAMPDEN,39,626-01112,CDOT,626-01112,PUBLIC INFORMATION MANAGEMENT (TIER II),626-01112,PUBLIC INFORMATION MANAGEMENT (TIER II),DAY,DAY,275,250.00,,626-01112,matched,2026-02-05,275,,
fhu_old_hampden_20260205_row_0050,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,50,FHU-OLD-HAMPDEN,40,629-01001,CDOT,629-01001,SURVEY MONUMENT (TYPE 1),629-01001,SURVEY MONUMENT (TYPE 1),EA,EACH,1,1000.00,,629-01001,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0051,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,51,FHU-OLD-HAMPDEN,41,629-01050,CDOT,629-01050,MONUMENT BOX,629-01050,MONUMENT BOX,EA,EACH,1,2000.00,,629-01050,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0052,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,52,FHU-OLD-HAMPDEN,42,629-01210,CDOT,629-01210,ADJUST MONUMENT BOX,629-01210,ADJUST MONUMENT BOX,EA,EACH,1,1000.00,,629-01210,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0054,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,54,FHU-OLD-HAMPDEN,43,207-00205,CDOT,207-00205,TOPSOIL,207-00205,TOPSOIL,CY,CY,413,50.00,,207-00205,matched,2026-02-05,413,,
fhu_old_hampden_20260205_row_0055,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,55,FHU-OLD-HAMPDEN,44,207-00405,CDOT,207-00405,TOPSOIL (SPECIAL) (WATER QUALITY PLANTERS),207-00405,TOPSOIL (SPECIAL) (WATER QUALITY PLANTERS),CY,CY,70,110.00,,207-00405,matched,2026-02-05,70,,
fhu_old_hampden_20260205_row_0056,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,56,FHU-OLD-HAMPDEN,45,212-00050,CDOT,212-00050,SOD,212-00050,SOD,SF,SF,155,20.00,,212-00050,matched,2026-02-05,155,,
fhu_old_hampden_20260205_row_0057,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,57,FHU-OLD-HAMPDEN,46,212-00110,CDOT,212-00110,TREE RETENTION AND PROTECTION FENCING,212-00110,TREE RETENTION AND PROTECTION FENCING,LF,LF,1344,20.00,,212-00110,matched,2026-02-05,1344,,
fhu_old_hampden_20260205_row_0058,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,58,FHU-OLD-HAMPDEN,47,213-00068,CDOT,213-00068,ROCK MULCH (SQUEEGEE),213-00068,ROCK MULCH (SQUEEGEE),CY,CY,69,200.00,,213-00068,matched,2026-02-05,69,,
fhu_old_hampden_20260205_row_0059,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,59,FHU-OLD-HAMPDEN,48,213-00069,CDOT,213-00069,ROCK MULCH (CRUSHED STONE),213-00069,ROCK MULCH (CRUSHED STONE),CY,CY,15,300.00,,213-00069,matched,2026-02-05,15,,
fhu_old_hampden_20260205_row_0060,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,60,FHU-OLD-HAMPDEN,49,213-00300,CDOT,213-00300,CONCRETE LANDSCAPE BORDER,213-00300,CONCRETE LANDSCAPE BORDER,LF,LF,115,80.00,,213-00300,matched,2026-02-05,115,,
fhu_old_hampden_20260205_row_0061,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,61,FHU-OLD-HAMPDEN,50,214-00000,CDOT,214-00000,LANDSCAPE MAINTENANCE,214-00000,LANDSCAPE MAINTENANCE,LS,L S,1,45000.00,,214-00000,matched,2026-02-05,1,,
fhu_old_hampden_20260205_row_0062,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,62,FHU-OLD-HAMPDEN,51,214-00230,CDOT,214-00230,DECIDUOUS TREE (2 INCH CALIPER),214-00230,DECIDUOUS TREE (2 INCH CALIPER),EA,EACH,10,800.00,,214-00230,matched,2026-02-05,10,,
fhu_old_hampden_20260205_row_0063,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,63,FHU-OLD-HAMPDEN,52,214-00350,CDOT,214-00350,DECIDUOUS SHRUB (5 GALLON CONTAINER),214-00350,DECIDUOUS SHRUB (5 GALLON CONTAINER),EA,EACH,819,75.00,,214-00350,matched,2026-02-05,819,,
fhu_old_hampden_20260205_row_0064,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,64,FHU-OLD-HAMPDEN,53,214-00800,CDOT,214-00800,GROUND COVERS (1 GALLON CONTAINER),214-00800,GROUND COVERS (1 GALLON CONTAINER),EA,EACH,196,45.00,,214-00800,matched,2026-02-05,196,,
fhu_old_hampden_20260205_row_0065,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,65,FHU-OLD-HAMPDEN,54,214-00910,CDOT,214-00910,PERENNIALS (1 GALLON CONTAINER),214-00910,PERENNIALS (1 GALLON CONTAINER),EA,EACH,1623,30.00,,214-00910,matched,2026-02-05,1623,,
fhu_old_hampden_20260205_row_0066,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,66,FHU-OLD-HAMPDEN,55,214-01050,CDOT,214-01050,ORNAMENTAL GRASSES (3 GALLON CONTAINER),214-01050,ORNAMENTAL GRASSES (3 GALLON CONTAINER),EA,EACH,1458,40.00,,214-01050,matched,2026-02-05,1458,,
fhu_old_hampden_20260205_row_0067,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,67,FHU-OLD-HAMPDEN,56,304-06007,CDOT,304-06007,AGGREGATE BASE COURSE (CLASS 6),304-06007,AGGREGATE BASE COURSE (CLASS 6),CY,CY,23,100.00,,304-06007,matched,2026-02-05,23,,
fhu_old_hampden_20260205_row_0068,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,68,FHU-OLD-HAMPDEN,57,503-00024,CDOT,503-00024,DRILLED SHAFT (24 INCH),503-00024,DRILLED SHAFT (24 INCH),LF,LF,72,700.00,,503-00024,matched,2026-02-05,72,,
fhu_old_hampden_20260205_row_0069,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,69,FHU-OLD-HAMPDEN,58,514-00400,CDOT,514-00400,KICK RAIL,514-00400,KICK RAIL,LF,LF,271,140.00,,514-00400,matched,2026-02-05,271,,
fhu_old_hampden_20260205_row_0070,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,70,FHU-OLD-HAMPDEN,59,601-03055,CDOT,601-03055,CONCRETE CLASS D (WALL) (CONCRETE TURNDOWN WALL),601-03055,CONCRETE CLASS D (WALL) (CONCRETE TURNDOWN WALL),CY,CY,14,1300.00,,601-03055,matched,2026-02-05,14,,
fhu_old_hampden_20260205_row_0071,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,71,FHU-OLD-HAMPDEN,60,608-00006,CDOT,608-00006,CONCRETE SIDEWALK (6 INCH),608-00006,CONCRETE SIDEWALK (6 INCH),SY,SY,2394,100.00,,608-00006,matched,2026-02-05,2394,,
fhu_old_hampden_20260205_row_0072,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,72,FHU-OLD-HAMPDEN,61,608-00010,CDOT,608-00010,CONCRETE CURB RAMP,608-00010,CONCRETE CURB RAMP,SY,SY,1273,230.00,,608-00010,matched,2026-02-05,1273,,
fhu_old_hampden_20260205_row_0073,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,73,FHU-OLD-HAMPDEN,62,608-00600,CDOT,608-00600,SAND FINISH,608-00600,SAND FINISH,SF,SF,1300,8.00,,608-00600,matched,2026-02-05,1300,,
fhu_old_hampden_20260205_row_0074,fhu_estimate_old_hampden_2026_02_05_old_hampden_complete_streets,fhu_estimate_old_hampden_2026_02_05,Cost Estimate Data Tracking-MASTER.xlsx,Old Hampden,74,FHU-OLD-HAMPDEN,63,608-00601,CDOT,608-00601,SANDBLASTED PATTERN FINISH,608-00601,SANDBLASTED PATTERN FINISH,SF,SF,7879,10.00,,608-00601,matched,2026-02-05,7879,,
