bidder_item_observation_id,bid_tab_item_id,bid_id,project_id,source_id,agency_item_code,description_raw,unit_raw,unit_normalized,quantity,unit_price,extended_price
fhu_kipling_bowles_20220310_row_0012_sema,fhu_kipling_bowles_20220310_row_0012,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00035,Removal of Pipe,LF,LF,292.00,50.00,14600.00
fhu_kipling_bowles_20220310_row_0012_american_west,fhu_kipling_bowles_20220310_row_0012,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00035,Removal of Pipe,LF,LF,292.00,31.00,9052.00
fhu_kipling_bowles_20220310_row_0012_cei,fhu_kipling_bowles_20220310_row_0012,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00035,Removal of Pipe,LF,LF,292.00,70.00,20440.00
fhu_kipling_bowles_20220310_row_0012_edge,fhu_kipling_bowles_20220310_row_0012,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00035,Removal of Pipe,LF,LF,292.00,41.50,12118.00
fhu_kipling_bowles_20220310_row_0013_sema,fhu_kipling_bowles_20220310_row_0013,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00195,Removal of Median Cover,SY,SY,425.00,65.00,27625.00
fhu_kipling_bowles_20220310_row_0013_american_west,fhu_kipling_bowles_20220310_row_0013,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00195,Removal of Median Cover,SY,SY,425.00,26.00,11050.00
fhu_kipling_bowles_20220310_row_0013_cei,fhu_kipling_bowles_20220310_row_0013,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00195,Removal of Median Cover,SY,SY,425.00,37.00,15725.00
fhu_kipling_bowles_20220310_row_0013_edge,fhu_kipling_bowles_20220310_row_0013,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00195,Removal of Median Cover,SY,SY,425.00,30.00,12750.00
fhu_kipling_bowles_20220310_row_0014_sema,fhu_kipling_bowles_20220310_row_0014,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00200,Removal of Sidewalk,SY,SY,718.00,50.00,35900.00
fhu_kipling_bowles_20220310_row_0014_american_west,fhu_kipling_bowles_20220310_row_0014,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00200,Removal of Sidewalk,SY,SY,718.00,27.00,19386.00
fhu_kipling_bowles_20220310_row_0014_cei,fhu_kipling_bowles_20220310_row_0014,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00200,Removal of Sidewalk,SY,SY,718.00,32.00,22976.00
fhu_kipling_bowles_20220310_row_0014_edge,fhu_kipling_bowles_20220310_row_0014,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00200,Removal of Sidewalk,SY,SY,718.00,25.00,17950.00
fhu_kipling_bowles_20220310_row_0015_sema,fhu_kipling_bowles_20220310_row_0015,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00202,Removal of Gutter,LF,LF,172.00,20.00,3440.00
fhu_kipling_bowles_20220310_row_0015_american_west,fhu_kipling_bowles_20220310_row_0015,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00202,Removal of Gutter,LF,LF,172.00,12.50,2150.00
fhu_kipling_bowles_20220310_row_0015_cei,fhu_kipling_bowles_20220310_row_0015,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00202,Removal of Gutter,LF,LF,172.00,12.00,2064.00
fhu_kipling_bowles_20220310_row_0015_edge,fhu_kipling_bowles_20220310_row_0015,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00202,Removal of Gutter,LF,LF,172.00,23.00,3956.00
fhu_kipling_bowles_20220310_row_0016_sema,fhu_kipling_bowles_20220310_row_0016,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00203,Removal of Curb and Gutter,LF,LF,2928.00,7.50,21960.00
fhu_kipling_bowles_20220310_row_0016_american_west,fhu_kipling_bowles_20220310_row_0016,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00203,Removal of Curb and Gutter,LF,LF,2928.00,10.00,29280.00
fhu_kipling_bowles_20220310_row_0016_cei,fhu_kipling_bowles_20220310_row_0016,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00203,Removal of Curb and Gutter,LF,LF,2928.00,13.30,38942.40
fhu_kipling_bowles_20220310_row_0016_edge,fhu_kipling_bowles_20220310_row_0016,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00203,Removal of Curb and Gutter,LF,LF,2928.00,10.00,29280.00
fhu_kipling_bowles_20220310_row_0017_sema,fhu_kipling_bowles_20220310_row_0017,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00206,Removal of Concrete Curb Ramp,SY,SY,210.00,48.00,10080.00
fhu_kipling_bowles_20220310_row_0017_american_west,fhu_kipling_bowles_20220310_row_0017,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00206,Removal of Concrete Curb Ramp,SY,SY,210.00,26.00,5460.00
fhu_kipling_bowles_20220310_row_0017_cei,fhu_kipling_bowles_20220310_row_0017,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00206,Removal of Concrete Curb Ramp,SY,SY,210.00,41.00,8610.00
fhu_kipling_bowles_20220310_row_0017_edge,fhu_kipling_bowles_20220310_row_0017,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00206,Removal of Concrete Curb Ramp,SY,SY,210.00,32.00,6720.00
fhu_kipling_bowles_20220310_row_0018_sema,fhu_kipling_bowles_20220310_row_0018,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00220,Removal of Asphalt Mat,SY,SY,1141.00,65.00,74165.00
fhu_kipling_bowles_20220310_row_0018_american_west,fhu_kipling_bowles_20220310_row_0018,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00220,Removal of Asphalt Mat,SY,SY,1141.00,60.00,68460.00
fhu_kipling_bowles_20220310_row_0018_cei,fhu_kipling_bowles_20220310_row_0018,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00220,Removal of Asphalt Mat,SY,SY,1141.00,31.60,36055.60
fhu_kipling_bowles_20220310_row_0018_edge,fhu_kipling_bowles_20220310_row_0018,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00220,Removal of Asphalt Mat,SY,SY,1141.00,40.50,46210.50
fhu_kipling_bowles_20220310_row_0019_sema,fhu_kipling_bowles_20220310_row_0019,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00240,Removal of Asphalt Mat (Planing),SY,SY,11756.00,5.00,58780.00
fhu_kipling_bowles_20220310_row_0019_american_west,fhu_kipling_bowles_20220310_row_0019,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00240,Removal of Asphalt Mat (Planing),SY,SY,11756.00,4.00,47024.00
fhu_kipling_bowles_20220310_row_0019_cei,fhu_kipling_bowles_20220310_row_0019,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00240,Removal of Asphalt Mat (Planing),SY,SY,11756.00,5.80,68184.80
fhu_kipling_bowles_20220310_row_0019_edge,fhu_kipling_bowles_20220310_row_0019,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00240,Removal of Asphalt Mat (Planing),SY,SY,11756.00,10.50,123438.00
fhu_kipling_bowles_20220310_row_0020_sema,fhu_kipling_bowles_20220310_row_0020,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00250,Removal of Pavement Marking,SF,SF,2925.00,1.80,5265.00
fhu_kipling_bowles_20220310_row_0020_american_west,fhu_kipling_bowles_20220310_row_0020,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00250,Removal of Pavement Marking,SF,SF,2925.00,2.00,5850.00
fhu_kipling_bowles_20220310_row_0020_cei,fhu_kipling_bowles_20220310_row_0020,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00250,Removal of Pavement Marking,SF,SF,2925.00,7.52,21996.00
fhu_kipling_bowles_20220310_row_0020_edge,fhu_kipling_bowles_20220310_row_0020,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00250,Removal of Pavement Marking,SF,SF,2925.00,4.00,11700.00
fhu_kipling_bowles_20220310_row_0021_sema,fhu_kipling_bowles_20220310_row_0021,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00810,Removal of Ground Sign,EA,EACH,16.00,170.00,2720.00
fhu_kipling_bowles_20220310_row_0021_american_west,fhu_kipling_bowles_20220310_row_0021,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00810,Removal of Ground Sign,EA,EACH,16.00,180.00,2880.00
fhu_kipling_bowles_20220310_row_0021_cei,fhu_kipling_bowles_20220310_row_0021,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00810,Removal of Ground Sign,EA,EACH,16.00,190.00,3040.00
fhu_kipling_bowles_20220310_row_0021_edge,fhu_kipling_bowles_20220310_row_0021,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00810,Removal of Ground Sign,EA,EACH,16.00,140.00,2240.00
fhu_kipling_bowles_20220310_row_0022_sema,fhu_kipling_bowles_20220310_row_0022,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00821,Removal of Sign Panel,EA,EACH,1.00,74.00,74.00
fhu_kipling_bowles_20220310_row_0022_american_west,fhu_kipling_bowles_20220310_row_0022,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00821,Removal of Sign Panel,EA,EACH,1.00,78.00,78.00
fhu_kipling_bowles_20220310_row_0022_cei,fhu_kipling_bowles_20220310_row_0022,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00821,Removal of Sign Panel,EA,EACH,1.00,175.00,175.00
fhu_kipling_bowles_20220310_row_0022_edge,fhu_kipling_bowles_20220310_row_0022,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00821,Removal of Sign Panel,EA,EACH,1.00,250.00,250.00
fhu_kipling_bowles_20220310_row_0023_sema,fhu_kipling_bowles_20220310_row_0023,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00828,Removal of Traffic Signal Equipment,LS,L S,1.00,20000.00,20000.00
fhu_kipling_bowles_20220310_row_0023_american_west,fhu_kipling_bowles_20220310_row_0023,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00828,Removal of Traffic Signal Equipment,LS,L S,1.00,8700.00,8700.00
fhu_kipling_bowles_20220310_row_0023_cei,fhu_kipling_bowles_20220310_row_0023,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00828,Removal of Traffic Signal Equipment,LS,L S,1.00,10800.00,10800.00
fhu_kipling_bowles_20220310_row_0023_edge,fhu_kipling_bowles_20220310_row_0023,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-00828,Removal of Traffic Signal Equipment,LS,L S,1.00,16940.00,16940.00
fhu_kipling_bowles_20220310_row_0024_sema,fhu_kipling_bowles_20220310_row_0024,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04001,Plug Pipe,EA,EACH,1.00,160.00,160.00
fhu_kipling_bowles_20220310_row_0024_american_west,fhu_kipling_bowles_20220310_row_0024,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04001,Plug Pipe,EA,EACH,1.00,1400.00,1400.00
fhu_kipling_bowles_20220310_row_0024_cei,fhu_kipling_bowles_20220310_row_0024,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04001,Plug Pipe,EA,EACH,1.00,1400.00,1400.00
fhu_kipling_bowles_20220310_row_0024_edge,fhu_kipling_bowles_20220310_row_0024,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04001,Plug Pipe,EA,EACH,1.00,854.50,854.50
fhu_kipling_bowles_20220310_row_0025_sema,fhu_kipling_bowles_20220310_row_0025,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04002,Clean Culvert,EA,EACH,7.00,3500.00,24500.00
fhu_kipling_bowles_20220310_row_0025_american_west,fhu_kipling_bowles_20220310_row_0025,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04002,Clean Culvert,EA,EACH,7.00,2600.00,18200.00
fhu_kipling_bowles_20220310_row_0025_cei,fhu_kipling_bowles_20220310_row_0025,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04002,Clean Culvert,EA,EACH,7.00,1200.00,8400.00
fhu_kipling_bowles_20220310_row_0025_edge,fhu_kipling_bowles_20220310_row_0025,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,202-04002,Clean Culvert,EA,EACH,7.00,1611.00,11277.00
fhu_kipling_bowles_20220310_row_0026_sema,fhu_kipling_bowles_20220310_row_0026,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-00010,Unclassified Excavation (Complete in Place),CY,CY,1577.00,78.00,123006.00
fhu_kipling_bowles_20220310_row_0026_american_west,fhu_kipling_bowles_20220310_row_0026,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-00010,Unclassified Excavation (Complete in Place),CY,CY,1577.00,85.00,134045.00
fhu_kipling_bowles_20220310_row_0026_cei,fhu_kipling_bowles_20220310_row_0026,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-00010,Unclassified Excavation (Complete in Place),CY,CY,1577.00,78.50,123794.50
fhu_kipling_bowles_20220310_row_0026_edge,fhu_kipling_bowles_20220310_row_0026,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-00010,Unclassified Excavation (Complete in Place),CY,CY,1577.00,19.50,30751.50
fhu_kipling_bowles_20220310_row_0027_sema,fhu_kipling_bowles_20220310_row_0027,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-01597,Potholing,HR,HOUR,24.00,290.00,6960.00
fhu_kipling_bowles_20220310_row_0027_american_west,fhu_kipling_bowles_20220310_row_0027,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-01597,Potholing,HR,HOUR,24.00,280.00,6720.00
fhu_kipling_bowles_20220310_row_0027_cei,fhu_kipling_bowles_20220310_row_0027,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-01597,Potholing,HR,HOUR,24.00,348.00,8352.00
fhu_kipling_bowles_20220310_row_0027_edge,fhu_kipling_bowles_20220310_row_0027,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,203-01597,Potholing,HR,HOUR,24.00,420.00,10080.00
fhu_kipling_bowles_20220310_row_0028_sema,fhu_kipling_bowles_20220310_row_0028,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,206-00065,Structure Backfill (Flow-fill),CY,CY,25.00,250.00,6250.00
fhu_kipling_bowles_20220310_row_0028_american_west,fhu_kipling_bowles_20220310_row_0028,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,206-00065,Structure Backfill (Flow-fill),CY,CY,25.00,250.00,6250.00
fhu_kipling_bowles_20220310_row_0028_cei,fhu_kipling_bowles_20220310_row_0028,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,206-00065,Structure Backfill (Flow-fill),CY,CY,25.00,260.00,6500.00
fhu_kipling_bowles_20220310_row_0028_edge,fhu_kipling_bowles_20220310_row_0028,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,206-00065,Structure Backfill (Flow-fill),CY,CY,25.00,270.00,6750.00
fhu_kipling_bowles_20220310_row_0029_sema,fhu_kipling_bowles_20220310_row_0029,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,207-00205,Topsoil,CY,CY,197.00,75.00,14775.00
fhu_kipling_bowles_20220310_row_0029_american_west,fhu_kipling_bowles_20220310_row_0029,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,207-00205,Topsoil,CY,CY,197.00,17.00,3349.00
fhu_kipling_bowles_20220310_row_0029_cei,fhu_kipling_bowles_20220310_row_0029,fhu_kipling_bowles_20220310_cei,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,207-00205,Topsoil,CY,CY,197.00,32.20,6343.40
fhu_kipling_bowles_20220310_row_0029_edge,fhu_kipling_bowles_20220310_row_0029,fhu_kipling_bowles_20220310_edge,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,207-00205,Topsoil,CY,CY,197.00,70.50,13888.50
fhu_kipling_bowles_20220310_row_0030_sema,fhu_kipling_bowles_20220310_row_0030,fhu_kipling_bowles_20220310_sema,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,207-00210,Stockpile Topsoil,CY,CY,197.00,75.00,14775.00
fhu_kipling_bowles_20220310_row_0030_american_west,fhu_kipling_bowles_20220310_row_0030,fhu_kipling_bowles_20220310_american_west,fhu_bid_tab_kipling_bowles_2022_03_10_5_69_15_4005,fhu_bid_tab_kipling_bowles_2022_03_10,207-00210,Stockpile Topsoil,CY,CY,197.00,17.00,3349.00
