bidder_item_observation_id,bid_tab_item_id,bid_id,project_id,source_id,agency_item_code,description_raw,unit_raw,unit_normalized,quantity,unit_price,extended_price
fhu_jc_73_20250220_row_0014_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0014,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00220,REMOVAL OF ASPHALT MAT,SY,SY,1919,12.00,23028.00
fhu_jc_73_20250220_row_0014_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0014,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00220,REMOVAL OF ASPHALT MAT,SY,SY,1919,30.00,57570.00
fhu_jc_73_20250220_row_0014_w_w_clyde_co,fhu_jc_73_20250220_row_0014,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00220,REMOVAL OF ASPHALT MAT,SY,SY,1919,35.00,67165.00
fhu_jc_73_20250220_row_0014_fnf_construction_inc,fhu_jc_73_20250220_row_0014,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00220,REMOVAL OF ASPHALT MAT,SY,SY,1919,13.00,24947.00
fhu_jc_73_20250220_row_0014_flatiron,fhu_jc_73_20250220_row_0014,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00220,REMOVAL OF ASPHALT MAT,SY,SY,1919,62.76,120436.44
fhu_jc_73_20250220_row_0015_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0015,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00240,REMOVAL OF ASPHALT MAT (PLANING),SY,SY,7886,8.00,63088.00
fhu_jc_73_20250220_row_0015_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0015,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00240,REMOVAL OF ASPHALT MAT (PLANING),SY,SY,7886,4.25,33515.50
fhu_jc_73_20250220_row_0015_w_w_clyde_co,fhu_jc_73_20250220_row_0015,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00240,REMOVAL OF ASPHALT MAT (PLANING),SY,SY,7886,5.00,39430.00
fhu_jc_73_20250220_row_0015_fnf_construction_inc,fhu_jc_73_20250220_row_0015,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00240,REMOVAL OF ASPHALT MAT (PLANING),SY,SY,7886,5.00,39430.00
fhu_jc_73_20250220_row_0015_flatiron,fhu_jc_73_20250220_row_0015,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00240,REMOVAL OF ASPHALT MAT (PLANING),SY,SY,7886,7.23,57015.78
fhu_jc_73_20250220_row_0016_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0016,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00250,REMOVAL OF PAVEMENT MARKING,SF,SF,7150,5.00,35750.00
fhu_jc_73_20250220_row_0016_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0016,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00250,REMOVAL OF PAVEMENT MARKING,SF,SF,7150,5.00,35750.00
fhu_jc_73_20250220_row_0016_w_w_clyde_co,fhu_jc_73_20250220_row_0016,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00250,REMOVAL OF PAVEMENT MARKING,SF,SF,7150,3.50,25025.00
fhu_jc_73_20250220_row_0016_fnf_construction_inc,fhu_jc_73_20250220_row_0016,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00250,REMOVAL OF PAVEMENT MARKING,SF,SF,7150,3.50,25025.00
fhu_jc_73_20250220_row_0016_flatiron,fhu_jc_73_20250220_row_0016,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00250,REMOVAL OF PAVEMENT MARKING,SF,SF,7150,6.58,47047.00
fhu_jc_73_20250220_row_0017_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0017,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00400,REMOVAL OF BRIDGE,EACH,EACH,1,65000.00,65000.00
fhu_jc_73_20250220_row_0017_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0017,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00400,REMOVAL OF BRIDGE,EACH,EACH,1,70000.00,70000.00
fhu_jc_73_20250220_row_0017_w_w_clyde_co,fhu_jc_73_20250220_row_0017,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00400,REMOVAL OF BRIDGE,EACH,EACH,1,150000.00,150000.00
fhu_jc_73_20250220_row_0017_fnf_construction_inc,fhu_jc_73_20250220_row_0017,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00400,REMOVAL OF BRIDGE,EACH,EACH,1,18000.00,18000.00
fhu_jc_73_20250220_row_0017_flatiron,fhu_jc_73_20250220_row_0017,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00400,REMOVAL OF BRIDGE,EACH,EACH,1,120078.15,120078.15
fhu_jc_73_20250220_row_0018_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0018,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00810,REMOVAL OF GROUND SIGN,EACH,EACH,13,500.00,6500.00
fhu_jc_73_20250220_row_0018_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0018,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00810,REMOVAL OF GROUND SIGN,EACH,EACH,13,150.00,1950.00
fhu_jc_73_20250220_row_0018_w_w_clyde_co,fhu_jc_73_20250220_row_0018,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00810,REMOVAL OF GROUND SIGN,EACH,EACH,13,152.00,1976.00
fhu_jc_73_20250220_row_0018_fnf_construction_inc,fhu_jc_73_20250220_row_0018,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00810,REMOVAL OF GROUND SIGN,EACH,EACH,13,190.00,2470.00
fhu_jc_73_20250220_row_0018_flatiron,fhu_jc_73_20250220_row_0018,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00810,REMOVAL OF GROUND SIGN,EACH,EACH,13,215.35,2799.55
fhu_jc_73_20250220_row_0019_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0019,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00895,REMOVAL OF IMPACT ATTENUATOR,EACH,EACH,3,1000.00,3000.00
fhu_jc_73_20250220_row_0019_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0019,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00895,REMOVAL OF IMPACT ATTENUATOR,EACH,EACH,3,425.00,1275.00
fhu_jc_73_20250220_row_0019_w_w_clyde_co,fhu_jc_73_20250220_row_0019,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00895,REMOVAL OF IMPACT ATTENUATOR,EACH,EACH,3,547.00,1641.00
fhu_jc_73_20250220_row_0019_fnf_construction_inc,fhu_jc_73_20250220_row_0019,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00895,REMOVAL OF IMPACT ATTENUATOR,EACH,EACH,3,350.00,1050.00
fhu_jc_73_20250220_row_0019_flatiron,fhu_jc_73_20250220_row_0019,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-00895,REMOVAL OF IMPACT ATTENUATOR,EACH,EACH,3,789.24,2367.72
fhu_jc_73_20250220_row_0020_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0020,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01000,REMOVAL OF FENCE,LF,LF,80,25.00,2000.00
fhu_jc_73_20250220_row_0020_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0020,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01000,REMOVAL OF FENCE,LF,LF,80,6.00,480.00
fhu_jc_73_20250220_row_0020_w_w_clyde_co,fhu_jc_73_20250220_row_0020,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01000,REMOVAL OF FENCE,LF,LF,80,6.00,480.00
fhu_jc_73_20250220_row_0020_fnf_construction_inc,fhu_jc_73_20250220_row_0020,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01000,REMOVAL OF FENCE,LF,LF,80,15.00,1200.00
fhu_jc_73_20250220_row_0020_flatiron,fhu_jc_73_20250220_row_0020,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01000,REMOVAL OF FENCE,LF,LF,80,8.77,701.60
fhu_jc_73_20250220_row_0021_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0021,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01130,REMOVAL OF GUARDRAIL TYPE 3,LF,LF,246,20.00,4920.00
fhu_jc_73_20250220_row_0021_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0021,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01130,REMOVAL OF GUARDRAIL TYPE 3,LF,LF,246,10.00,2460.00
fhu_jc_73_20250220_row_0021_w_w_clyde_co,fhu_jc_73_20250220_row_0021,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01130,REMOVAL OF GUARDRAIL TYPE 3,LF,LF,246,13.00,3198.00
fhu_jc_73_20250220_row_0021_fnf_construction_inc,fhu_jc_73_20250220_row_0021,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01130,REMOVAL OF GUARDRAIL TYPE 3,LF,LF,246,12.00,2952.00
fhu_jc_73_20250220_row_0021_flatiron,fhu_jc_73_20250220_row_0021,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01130,REMOVAL OF GUARDRAIL TYPE 3,LF,LF,246,18.77,4617.42
fhu_jc_73_20250220_row_0022_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0022,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01300,REMOVAL OF END ANCHORAGE,EACH,EACH,2,1500.00,3000.00
fhu_jc_73_20250220_row_0022_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0022,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01300,REMOVAL OF END ANCHORAGE,EACH,EACH,2,500.00,1000.00
fhu_jc_73_20250220_row_0022_w_w_clyde_co,fhu_jc_73_20250220_row_0022,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01300,REMOVAL OF END ANCHORAGE,EACH,EACH,2,547.00,1094.00
fhu_jc_73_20250220_row_0022_fnf_construction_inc,fhu_jc_73_20250220_row_0022,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01300,REMOVAL OF END ANCHORAGE,EACH,EACH,2,375.00,750.00
fhu_jc_73_20250220_row_0022_flatiron,fhu_jc_73_20250220_row_0022,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-01300,REMOVAL OF END ANCHORAGE,EACH,EACH,2,789.24,1578.48
fhu_jc_73_20250220_row_0023_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0023,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04002,CLEAN CULVERT,EACH,EACH,6,1500.00,9000.00
fhu_jc_73_20250220_row_0023_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0023,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04002,CLEAN CULVERT,EACH,EACH,6,1100.00,6600.00
fhu_jc_73_20250220_row_0023_w_w_clyde_co,fhu_jc_73_20250220_row_0023,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04002,CLEAN CULVERT,EACH,EACH,6,2690.00,16140.00
fhu_jc_73_20250220_row_0023_fnf_construction_inc,fhu_jc_73_20250220_row_0023,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04002,CLEAN CULVERT,EACH,EACH,6,400.00,2400.00
fhu_jc_73_20250220_row_0023_flatiron,fhu_jc_73_20250220_row_0023,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04002,CLEAN CULVERT,EACH,EACH,6,5293.92,31763.52
fhu_jc_73_20250220_row_0024_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0024,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04005,CLEAN VALVE BOX,EACH,EACH,12,500.00,6000.00
fhu_jc_73_20250220_row_0024_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0024,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04005,CLEAN VALVE BOX,EACH,EACH,12,180.00,2160.00
fhu_jc_73_20250220_row_0024_w_w_clyde_co,fhu_jc_73_20250220_row_0024,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04005,CLEAN VALVE BOX,EACH,EACH,12,291.00,3492.00
fhu_jc_73_20250220_row_0024_fnf_construction_inc,fhu_jc_73_20250220_row_0024,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04005,CLEAN VALVE BOX,EACH,EACH,12,100.00,1200.00
fhu_jc_73_20250220_row_0024_flatiron,fhu_jc_73_20250220_row_0024,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,202-04005,CLEAN VALVE BOX,EACH,EACH,12,514.58,6174.96
fhu_jc_73_20250220_row_0025_timber_wolf_excavating_llc,fhu_jc_73_20250220_row_0025,fhu_jc_73_20250220_timber_wolf_excavating_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,203-00050,UNSUITABLE MATERIAL,CY,CY,20,175.00,3500.00
fhu_jc_73_20250220_row_0025_rodriguez_construction_organization_llc,fhu_jc_73_20250220_row_0025,fhu_jc_73_20250220_rodriguez_construction_organization_llc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,203-00050,UNSUITABLE MATERIAL,CY,CY,20,90.00,1800.00
fhu_jc_73_20250220_row_0025_w_w_clyde_co,fhu_jc_73_20250220_row_0025,fhu_jc_73_20250220_w_w_clyde_co,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,203-00050,UNSUITABLE MATERIAL,CY,CY,20,152.00,3040.00
fhu_jc_73_20250220_row_0025_fnf_construction_inc,fhu_jc_73_20250220_row_0025,fhu_jc_73_20250220_fnf_construction_inc,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,203-00050,UNSUITABLE MATERIAL,CY,CY,20,305.00,6100.00
fhu_jc_73_20250220_row_0025_flatiron,fhu_jc_73_20250220_row_0025,fhu_jc_73_20250220_flatiron,fhu_bid_tab_jc_73_2025_02_20_stu_c110_053,fhu_bid_tab_jc_73_2025_02_20,203-00050,UNSUITABLE MATERIAL,CY,CY,20,749.77,14995.40
